Date,Open,High,Low,Close,Volume
2020-03-06,96.2720755811936,96.54526393357068,95.4484769099581,95.72009893492785,1543155
2020-03-09,95.63782115812859,96.30717429314785,95.05065427548654,95.7195059082808,785759
2020-03-10,96.16433465477881,97.2092024281483,95.54296688084169,96.58511576861851,1254199
2020-03-11,96.59250375294042,97.07848054954582,95.9866582613497,96.472028924259,1232118
2020-03-12,96.52751303542368,97.00090059925927,95.61918137706739,96.09042538773127,706025
2020-03-13,95.84731933263092,98.05010316585827,95.2668242991878,97.45984196072212,759554
2020-03-16,97.03915531147258,98.45758328298024,96.33909532524301,97.7523779650601,819054
2020-03-17,97.58555146846331,98.83423744699867,97.03627618685786,98.28104745926659,1154300
2020-03-18,98.18941799436071,98.8029960209197,97.58067845697013,98.19422667143817,891405
2020-03-19,98.06979098468831,98.7417396483171,97.54730893328635,98.21846551027622,928065
2020-03-20,98.39477082487053,98.86982784407206,96.84510629211766,97.3149498581507,1079175
2020-03-23,96.72155259773422,98.07512990945357,96.3321412449452,97.68185228703746,964273
2020-03-24,97.39226373052719,98.85061548406351,96.82890246918265,98.28210696371661,977004
2020-03-25,97.82052359636096,100.19372499120875,97.33634076760978,99.70023812823422,880010
2020-03-26,100.02211092113167,100.87700126766887,99.51854492991798,100.37167537786351,1134807
2020-03-27,100.21696485189351,101.55497622671754,99.53603309791896,100.86961002570519,801263
2020-03-30,100.72680696954448,101.34446392847624,99.98855163475879,100.6054645215845,1239305
2020-03-31,100.31533313417177,100.98796231346535,99.40559310413829,100.07662168779761,858167
2020-04-01,100.28903622457278,100.59356645815136,99.6324769133996,99.93593494587897,786161
2020-04-02,99.82025761369763,101.21431693152633,99.19762155547355,100.58689889301449,1014918
2020-04-03,100.6299564583806,101.08432071486628,99.93793818012817,100.39122451443214,975616
2020-04-06,99.86749815889176,101.08833520736732,99.44928962689919,100.66677957732169,627333
2020-04-07,100.94898584305962,101.36507480244745,99.41995693458098,99.8314396204043,929015
2020-04-08,99.91741855577767,100.63853196117577,98.15255311935876,98.8660789076542,697863
2020-04-09,98.99011161319488,99.64758372389213,97.07108059197697,97.72011766214378,764166
2020-04-10,98.0101170739188,98.43397655027624,96.14741887168171,96.56502884689083,1019573
2020-04-13,96.50621973775591,96.86267898004901,95.34392490738956,95.69739664829255,756045
2020-04-14,95.64538133223051,97.26172903883769,95.12692649981602,96.7373550595921,939612
2020-04-15,96.89906008822679,97.35551688958178,96.34510142110062,96.80109675223125,821995
2020-04-16,96.8923913937678,97.65680870673559,96.10578695918228,96.87002783839027,1245116
2020-04-17,96.79860315475409,97.83509243460229,96.48806561797657,97.5222334349377,863593
2020-04-20,97.5208734192586,98.5347704235843,97.26193416914926,98.27383190399996,710971
2020-04-21,98.13760664412509,98.85271400915269,97.64531239196789,98.35930762351698,720131
2020-04-22,98.52315292032975,99.65266348131837,97.98954106038448,99.11584155677117,746776
2020-04-23,99.33529033183423,99.89146134140312,98.74367467289751,99.29964611309832,900218
2020-04-24,99.28871816391536,100.05780625227932,98.64034951275313,99.40865440139453,880487
2020-04-27,99.86402792783824,100.713871151126,98.82981955327331,99.67808036213339,1050667
2020-04-28,99.28199636456245,99.76713644497985,98.23994345972135,98.72234883032523,911314
2020-04-29,98.65260936210575,99.10477828988707,97.49813860293936,97.94707374618088,907243
2020-04-30,98.35481638850548,98.62638811780997,97.6196824040216,97.8899706276293,942360
2020-05-01,97.77472439766603,98.74505750101825,97.21104250915326,98.17904466233655,871280
2020-05-04,97.77367613667111,98.91328738725443,97.12053695815388,98.25692008468884,943344
2020-05-05,98.58841041910263,99.0822736596862,97.86613098700312,98.35884425173391,1034481
2020-05-06,98.48135222260206,99.69901015799951,97.77515007303022,98.9891665114914,1038885
2020-05-07,98.68109946100813,100.63716650323819,98.14373796350225,100.09212137782004,821633
2020-05-08,100.27434851337921,101.2890368043143,99.50501566673171,100.51783585468546,662489
2020-05-11,100.24819174549799,102.24522794752733,99.65675744998127,101.64554965898928,791420
2020-05-12,101.29202551318987,101.77924960947051,100.90567149213858,101.39251230576517,968132
2020-05-13,101.34169765774688,101.81156639301429,100.89125718985682,101.36103995308348,591275
2020-05-14,101.22678710016373,101.55637747738878,100.9130467462634,101.2425881500189,854419
2020-05-15,100.95200230160827,101.43448011676809,100.6699014391567,101.15182088011842,1015257
2020-05-18,101.04706705370006,101.63317766916627,99.805912696281,100.38820164704916,851297
2020-05-19,100.12354163243947,101.62330705736231,99.45227366411993,100.94652150528371,775401
2020-05-20,100.94964700347212,101.79069816059328,99.90978871298508,100.74916961423912,1308816
2020-05-21,100.73134097129348,101.26695361449528,99.36611208461558,99.89728987858352,1232916
2020-05-22,100.0719100192728,100.77832562456982,99.56707612875489,100.27247991683281,923500
2020-05-25,100.1462921444087,102.47264795557179,99.77210107515367,102.09118988372401,1236012
2020-05-26,101.73835533041115,102.6387787062977,101.03829688044851,101.9373509735212,1239302
2020-05-27,101.58819510925461,103.21770765659495,100.9803152176977,102.60375091768354,806132
2020-05-28,102.52835766631335,102.99048413812795,101.92122119873076,102.38269110708711,1611921
2020-05-29,102.76469273106369,103.42575706792233,101.54628541583894,102.20374126618059,846573
2020-06-01,102.40898833474114,103.04822762965372,101.0797486041781,101.71465384701594,962603
2020-06-02,101.53915159923088,101.84380921275422,101.27565016088901,101.58020124760748,834591
2020-06-03,101.8080203114514,103.67611734796407,101.14483871013405,103.00513767525838,1038172
2020-06-04,102.69353493087117,103.26904636126517,101.815563933581,102.38937077812409,813743
2020-06-05,102.6373184202366,103.71666441019511,102.14334702675646,103.21988922840153,1036965
2020-06-08,103.10863932040779,103.60091910793614,102.0500098641209,102.53957271162261,1270458
2020-06-09,102.72503494373996,103.54915716391886,101.58711388589758,102.40869826232345,1094002
2020-06-10,102.55643595993374,103.4885206988023,101.7663469126152,102.69734608773935,1010669
2020-06-11,102.61388532851934,104.04474541526122,101.77871985413218,103.2047707756893,1409282
2020-06-12,103.27740768065571,103.65715877574529,102.79763668198791,103.17701864653384,913996
2020-06-15,102.88892520685765,103.3435150072177,101.90070811899324,102.35292975323857,1286732
2020-06-16,102.32197160898752,103.35533538245393,101.63045647036513,102.66152546172509,1030169
2020-06-17,102.92823373912275,103.29746805857638,101.65479664908139,102.02077564529148,1137758
2020-06-18,103.05669621073777,104.04082059835979,102.6115226379851,103.593328935506,1107166
2020-06-19,103.76378592866934,104.04328554303774,103.15441603710234,103.43302470832805,1133070
2020-06-22,103.44375213999687,104.28988456116068,102.1910008452564,103.03377984152658,1102810
2020-06-23,102.76020552835645,103.47891327076907,101.26742497574969,101.98068069977815,972413
2020-06-24,102.23958863984909,102.86199971339892,101.15629018759483,101.77587829936758,1015713
2020-06-25,101.3413988137164,101.9219666804853,99.80303131472306,100.378080492493,1224189
2020-06-26,100.16441236781891,101.74392464592161,99.68619711703013,101.26047645312235,1114108
2020-06-29,101.33963554491896,101.82638842827363,100.1576146513523,100.64101191710097,925514
2020-06-30,100.32518618348122,101.8658958042033,99.69077692913915,101.22579154546712,1009198
2020-07-01,101.60496164285193,102.04514813824399,100.13232791848559,100.56802204658143,1015469
2020-07-02,100.8319647202122,101.56209832734733,99.73376879386657,100.46121778808515,1143169
2020-07-03,100.30645419712546,101.82839387165323,99.83891263819903,101.35596042633293,1196273
2020-07-06,101.20311142056154,101.61700919967957,99.91704824641361,100.32736441885982,1181303
2020-07-07,99.9839977255247,100.71858196345478,98.76901798979954,99.50004663028827,1036078
2020-07-08,99.13910624179012,100.67563320351408,98.62516594263141,100.15641912183173,1172216
2020-07-09,100.25600700941563,100.88083377908438,98.79430258276851,99.41388095969758,915482
2020-07-10,99.55785406373866,100.03350104364326,98.60058027137124,99.07391518793436,698400
2020-07-13,99.1497772875353,99.8375764097836,98.9490142564549,99.63582919843006,1164072
2020-07-14,99.69073547590577,100.3108920149091,98.2535070471389,98.86854892464825,874257
2020-07-15,98.71822384969413,100.07392577179279,98.38455872721246,99.73681782719572,994029
2020-07-16,99.81543050489306,100.51646869220471,98.47312946364235,99.16963198526302,949541
2020-07-17,98.79209709637195,100.44456008921115,98.48843260722094,100.13676240402798,1321734
2020-07-20,100.12728026769325,101.0703652231114,99.86667912729584,100.80799239415954,949584
2020-07-21,101.16903703480357,101.76203514162482,99.7614090672711,100.34960410200571,1240554
2020-07-22,100.67101891810084,101.27886103892848,99.28692701070717,99.89005373740423,1080633
2020-07-23,99.7624516740234,100.31713390008883,99.1403774658048,99.69468289542691,943976
2020-07-24,99.59963621965214,100.1562150204856,99.24310623212125,99.79897148617097,887331
2020-07-27,100.13242381614458,101.49639330429675,99.45825243346657,100.81760871013572,1278514
2020-07-28,101.25810307950307,101.58242947397916,99.57249580484016,99.89244805089695,1259292
2020-07-29,99.50595725459611,100.79384292383759,99.03792046559643,100.3219679423055,1347852
2020-07-30,100.20309605791857,100.6257335189125,98.97277652894714,99.39199291227413,1626968
2020-07-31,99.43897630865409,99.91961324972596,98.23057883105201,98.70768106650588,1225842
2020-08-03,98.99812262915911,99.65934797060544,96.93222354716538,97.58400374747616,1224633
2020-08-04,97.36764023435188,99.2855133201528,96.93446281929036,98.84575992087908,1135244
2020-08-05,98.99374657268626,99.61211950491183,98.20319434922476,98.82048498809529,1179225
2020-08-06,98.73470054560174,99.37067241414981,97.99975722868521,98.63508746754246,1082546
2020-08-07,99.21179554859351,99.4929062713635,97.73178814423889,98.00949221200308,977888
2020-08-10,98.10406922621462,99.4977470429339,97.74597671902657,99.13588826316591,1637952
2020-08-11,99.09108107145566,99.5691927238208,97.16127553653949,97.63234884734567,814808
2020-08-12,97.5391495709675,97.97922843609237,96.95463454608374,97.39405878804068,1187084
2020-08-13,97.64103040256273,99.4832012923143,97.06870679128029,98.90347783619927,1222303
2020-08-14,99.0608338134243,99.308734398106,98.79030738598954,99.03815120725511,1153879
2020-08-17,98.75776599693597,99.39780389372024,98.04708358114102,98.68666065223923,939671
2020-08-18,98.72924364203527,99.72512477072904,98.08583894495881,99.07943790652206,1073520
2020-08-19,98.7352791127616,99.24353284531875,97.90302312483028,98.40960038031797,1016880
2020-08-20,98.2117607649114,98.53835533498093,97.6591376122304,97.98497803628749,905277
2020-08-21,97.65550981825955,99.33854227452129,97.12735217346054,98.80417223232237,1082713
2020-08-24,98.4642139592359,99.3923433986654,98.01189259430653,98.9378462786209,1008237
2020-08-25,98.7561300951779,99.83025540769768,98.13890828836396,99.21019570921626,976060
2020-08-26,98.95494756072564,99.47662509987073,98.28376270973173,98.80464788866657,1211085
2020-08-27,98.92444126613427,99.78433611873133,98.28219012151015,99.14068107168582,879153
2020-08-28,99.3278072376961,99.79961598446883,98.58068497685571,99.0511797383769,1143653
2020-08-31,98.98063489742303,100.72609913321678,98.23195311968033,99.96993437165752,940015
2020-09-01,99.6778460466277,100.35961027301536,99.48418605820909,100.1650038058179,1125066
2020-09-02,100.35596548760324,100.74491880669675,99.31626911210637,99.70269050925707,1047425
2020-09-03,99.18490552140642,99.79352578585949,97.88458006562875,98.48892967010137,1072482
2020-09-04,98.00037823793569,99.1410836878845,97.69328169442471,98.83138308588889,854833
2020-09-07,99.00076527402895,100.05528898207295,98.35687445844475,99.40874471011279,880415
2020-09-08,99.56133206892795,99.91725591948254,98.47080981087771,98.8240981086081,861330
2020-09-09,99.05477562091285,99.60351894789336,96.91059803228616,97.45045374208907,1029006
2020-09-10,97.38674728534198,97.77900803354333,96.22632214255772,96.61547631479873,1132365
2020-09-11,96.29871321558373,97.83575806808481,95.8424314130971,97.37437955185818,1193264
2020-09-14,97.2389612259547,97.7895219739957,96.0934951202768,96.64066837264,891678
2020-09-15,96.76739111706078,97.274732724084,95.82355260056329,96.32859363694855,983547
2020-09-16,96.13242995350309,96.95262846760464,95.66830063930414,96.48678830412895,719076
2020-09-17,96.30589602588378,98.41522008552417,95.47480752654087,97.57319520722316,641013
2020-09-18,97.22063388810737,98.2798707661164,96.69440847703416,97.75077585948799,811582
2020-09-21,97.454233487857,98.18566651620768,97.06977070917526,97.79984029799334,835575
2020-09-22,97.9959104188285,98.66143999670679,96.66114190186117,97.32209533090717,707674
2020-09-23,97.42224583434394,98.66761009947975,96.77623965169035,98.01765575808015,675158
2020-09-24,97.72085962213593,99.67622272499612,97.01390918041578,98.96030565197867,1016293
2020-09-25,98.68084700193039,99.96657202117589,97.8834181756816,99.1652289588107,794351
2020-09-28,99.01417678462875,99.40934192947927,97.85544452301218,98.2475500639863,674465
2020-09-29,98.37174568912826,99.0592936308757,97.21373963909384,97.89797627244657,1376149
2020-09-30,97.59982916276293,99.18413212764266,96.90595302310999,98.48397027593691,930193
2020-10-01,98.43126266693979,98.96284527269097,97.7214289154954,98.25204364057069,847344
2020-10-02,97.71195158541042,99.64916152362285,97.14837392476994,99.07770653612886,1008150
2020-10-05,98.75390382687283,99.29580916821892,98.66543745973189,99.20693696197588,775154
2020-10-06,99.3006455494927,100.25989697478732,98.84991239584585,99.80686604794428,1176316
2020-10-07,100.02071069031922,100.82907256138448,99.11167874296234,99.91922037489205,668257
2020-10-08,99.61797201239303,100.75894170165708,99.34703775949797,100.4856476031119,694111
2020-10-09,100.27928085535123,100.74021055094424,99.61330788327099,100.07329075361677,853373
2020-10-12,100.26259577687883,100.84731760762214,99.52204765821637,100.10585539409847,760105
2020-10-13,99.99662628520281,102.7977220014501,99.37031291009885,102.15787199868652,1120255
2020-10-14,102.00763444581557,102.80812033377866,100.97134031997096,101.7699611107608,650758
2020-10-15,101.89123795214138,102.1720262269941,100.88838256923178,101.1671754983475,759549
2020-10-16,101.20571439054903,101.9892994172367,100.65271123133651,101.43504317126913,902456
2020-10-19,101.70694420059372,102.38731361561425,100.8834391075161,101.56284456688678,955488
2020-10-20,101.75409243723922,102.10306084439961,100.42881247189447,100.77442106965064,1033187
2020-10-21,100.61759603748213,101.15494090095358,99.38951180624845,99.92314799346349,917667
2020-10-22,99.8823130517349,101.33515320010929,99.06056187814355,100.5082523028235,1281465
2020-10-23,100.48206556288113,101.4992966238875,99.74103448091046,100.7562435451978,792908
2020-10-26,100.40217485903855,101.75875130905614,99.77875290913846,101.13080511359375,891719
2020-10-27,100.87259902980071,101.39997564060465,100.72342065238576,101.25023877966024,1008897
2020-10-28,101.48618996747614,102.49817565375389,100.95800525451646,101.96748603617638,818847
2020-10-29,101.55011767903373,102.15734989539574,100.62966228241386,101.23501027280896,823918
2020-10-30,101.4767859971786,101.97780610279482,100.8705916422843,101.37108989582029,800941
2020-11-02,101.43272612618306,101.97050634123205,100.17915431288812,100.71311928668634,777701
2020-11-03,100.66712237325663,101.67632391771969,99.43531936495366,100.44226670082759,715140
2020-11-04,100.56713545918917,101.4169987704696,100.05642565465533,100.9045753458968,795515
2020-11-05,101.0143516194724,101.76493023356153,100.61579395402859,101.36498910866993,668106
2020-11-06,101.66167202489102,102.24768049675238,99.71820408870143,100.29634238965971,948261
2020-11-09,100.18484046046686,101.77451222192761,99.69128085544861,101.27557910399459,668679
2020-11-10,101.20671324658703,101.70620660932434,100.46435905400912,100.96264786187228,1294726
2020-11-11,100.88959478731348,101.42121760322654,99.88476937297116,100.41388550911645,1218833
2020-11-12,100.87751846449223,101.53938210035935,99.40098198140109,100.05746519707708,1101293
2020-11-13,100.28428638517326,100.86154865063145,98.38494420834613,98.9545521801225,874507
2020-11-16,98.7146585204015,99.06981760416313,98.35797436985857,98.71312794686872,822242
2020-11-17,98.62016898322976,99.19732544950375,98.10725113096747,98.68407522453944,1144709
2020-11-18,98.49902369421815,99.22373006394999,97.8970299554416,98.62099090159032,955260
2020-11-19,98.61409021428369,99.24100634447692,98.1507606061749,98.77691173381452,1028899
2020-11-20,98.81970022106073,99.52363402497856,97.97910379261495,98.6820571074162,823287
2020-11-23,99.23956803031608,99.89114449222123,98.1389162268337,98.78752471142704,1141742
2020-11-24,98.32500984756336,98.78830896386916,97.94018076079203,98.40317395470822,822592
2020-11-25,98.64698772471529,99.22700152741022,97.50925656368763,98.08597176591701,974515
2020-11-26,98.18340439167257,99.00575542359923,96.9681359259975,97.78716821756593,705869
2020-11-27,97.6050506019817,98.360540455217,96.73879504453767,97.49342085290826,862039
2020-11-30,97.44701471656424,97.9650032901962,96.92712285074367,97.44510125318496,1068215
2020-12-01,97.31418915579556,97.97071131420371,96.55428025392732,97.21010018466872,907096
2020-12-02,97.21265154821602,97.6393378230373,95.65179060072768,96.07347680384734,914197
2020-12-03,96.30658296372627,96.6174494491954,94.99448142207197,95.30210557096129,1149127
2020-12-04,94.92982373655376,95.70157011318827,94.33827050114462,95.10890096174997,991586
2020-12-07,95.41284842553557,95.98789229949408,94.86233480924163,95.43723796031831,1264191
2020-12-08,95.33854530724315,96.19232159841854,94.75018957641355,95.60233794355439,660647
2020-12-09,95.95335794306719,96.98241908005278,95.43876476281301,96.46508155103915,1136178
2020-12-10,96.55550747346477,97.8664124953199,95.98689615459789,97.29345543199024,1131532
2020-12-11,97.58510731100505,98.03698764953458,96.61085137822761,97.06030153639841,788695
2020-12-14,97.18889488029808,97.78270812309654,96.2941939716231,96.88615752313746,829794
2020-12-15,97.14078551416385,97.78673491708675,95.12028613095318,95.75703411155301,1233926
2020-12-16,95.76169062654009,96.27041360788986,93.87396420338375,94.3753222620487,876237
2020-12-17,94.1698877490547,94.7934071723244,93.35021985698825,93.97243188177387,952563
2020-12-18,94.12225791912384,94.73945533343216,93.86402538896606,94.48024064679447,1195898
2020-12-21,94.64007170992598,95.04124662209911,94.24062770061079,94.64179533792807,1018264
2020-12-22,95.1312785958208,95.85111516923376,93.65364012866249,94.36769886935906,1184024
2020-12-23,93.88522580885014,94.81211042291214,93.13015297663107,94.05566681724257,935581
2020-12-24,94.00079390249334,95.28402526033815,93.45785520837245,94.73683526873755,1159136
2020-12-25,94.98062400707599,95.47879431177823,94.42086274777779,94.9187083066313,1341306
2020-12-28,94.61223917113307,95.4616669652453,94.28128060430824,95.12890108798125,1176899
2020-12-29,95.0663913105063,95.88744824718808,94.50118701430668,95.32073180418512,752750
2020-12-30,95.81842941084044,96.44773206721023,94.38271062702626,95.00668200420014,1259385
2020-12-31,95.33589760743449,95.63880991697891,94.28561162872866,94.58614172662828,1137205
2021-01-01,94.36963307044125,95.63346025024529,93.7809224947101,95.04056417306785,960604
2021-01-04,95.37231785148647,95.95752239046806,94.78146202896463,95.36663167758334,1455939
2021-01-05,95.64170543503568,96.2214182438839,94.40851819093663,94.98424594235124,832711
2021-01-06,95.16145305058905,95.51437927170163,94.51747952482552,94.86932231780321,1597866
2021-01-07,94.9521912404046,96.72361130570613,94.3622755756166,96.12640055421284,1022531
2021-01-08,96.1760382973486,96.47928985822361,95.6401215982385,95.94263722487469,1522779
2021-01-11,95.72589400883916,96.45655958458113,94.77330393693136,95.50226255757212,1142074
2021-01-12,95.37111607931395,96.18290438959876,94.83677315603127,95.64701566297305,908923
2021-01-13,95.81511175591058,96.1652702203955,94.59753930598893,94.94451615943504,1175680
2021-01-14,94.9706253467873,95.67509648646792,93.99880711488092,94.70128031253947,1228569
2021-01-15,95.13271530131018,96.94935946759996,94.4543224171581,96.2629071675325,1277314
2021-01-18,96.17508538083476,97.66579250265534,95.74957286997359,97.23558795423585,1403270
2021-01-19,96.64356682278029,98.38099515120945,95.80217282904815,97.53186747321384,988595
2021-01-20,97.44289388321098,98.50348665514474,97.06347209244808,98.12142281781291,1268670
2021-01-21,98.18229542739601,98.88232228066292,97.60595266889023,98.30525771762775,1325625
2021-01-22,98.39215444923306,99.09798596397178,97.5531113958416,98.2579803919873,1106199
2021-01-25,98.26743374485322,98.46337822504469,98.04187501145842,98.23776032308322,981490
2021-01-26,98.02826072334402,98.70487084303846,97.29088160468056,97.96706936975224,977237
2021-01-27,98.32669948094996,98.84811837522857,97.54814832830382,98.06819640071028,1325271
2021-01-28,97.89809096732115,98.9124779879563,97.3717467420133,98.38352385682047,1335255
2021-01-29,98.5516901993956,98.92467949369691,98.1672044372862,98.5401500555216,995653
2021-02-01,98.46235962828646,99.525174188743,97.88169891272861,98.94168674399599,906943
2021-02-02,98.63818856801994,99.00663411569309,97.60222682017555,97.96816963033874,1436307
2021-02-03,98.30811316084066,99.2225105718727,97.92006061234777,98.8323885461734,868592
2021-02-04,98.204775712792,100.83564861729212,97.7404248213999,100.36110176630628,1177376
2021-02-05,100.14042218861958,102.01989128488539,99.78402212760994,101.65808984018085,987352
2021-02-08,101.76141873991226,102.55099546859087,100.52975076921186,101.31587044541229,830040
2021-02-09,101.21879631801758,101.56364090340314,100.32783678301355,100.67081443664776,1158258
2021-02-10,100.85339382011843,101.28382040568468,99.95933856007788,100.38777796967413,1090583
2021-02-11,100.35631116806705,100.85061183127264,99.6791372193958,100.17253268966735,1454419
2021-02-12,100.05268845231907,101.46187002915079,99.51186805617145,100.91638106697826,1681003
2021-02-15,101.45588521290424,102.1243270169473,100.16547063359424,100.82978739398204,1076804
2021-02-16,100.76816862989509,102.32863888065734,100.10033216899242,101.6549254790119,1331898
2021-02-17,101.6086549850525,103.1114601981192,101.1061278533691,102.6040103257065,1329809
2021-02-18,102.31996322612864,102.8135426641538,100.84124872037832,101.33005294794214,998761
2021-02-19,101.13456493853418,102.02443211359437,100.58312400190255,101.47115589903738,934006
2021-02-22,101.63018203084282,102.30430008122163,100.30305515085026,100.97281283869368,1447552
2021-02-23,101.10952795409388,101.76130272287358,99.43589712140867,100.08104203854766,1010075
2021-02-24,100.07593913790195,100.55460237355096,99.6130428847614,100.0916335267992,1066946
2021-02-25,99.91083432317579,100.34158768337093,99.6799207554342,100.11021331161479,1011089
2021-02-26,100.27670242508466,101.6529852001914,99.41286080998383,100.78476682398545,1033476
2021-03-01,100.35000546010593,101.03511034532605,98.975921660645,99.65629044702553,943703
2021-03-02,99.56600260744774,100.76779662880156,98.98902039974456,100.18721451542045,1194482
2021-03-03,100.11892007622073,102.55593476300731,99.52715080550146,101.95332295371298,1299274
2021-03-04,101.73255680752094,102.97492311981217,101.26279547051068,102.50161059186263,963753
2021-03-05,102.53587122736795,103.30081688144486,102.13614403495701,102.89967144546668,799083
2021-03-08,102.72301852979484,103.3165713532764,102.21954429753214,102.81265777401718,1025273
2021-03-09,102.60142643005923,103.1212360512835,101.23355483866861,101.74904604502774,772833
2021-03-10,102.2032145173495,102.65925823907497,101.64518828488072,102.100774908061,893179
2021-03-11,102.28573662238747,102.93615729428777,101.95696235461895,102.60635247966887,1239663
2021-03-12,102.9100122855439,103.5126480770651,102.40254884904516,103.00471763544947,1496231
2021-03-15,103.01395044288334,105.34819804959572,102.36858470550067,104.69231761335995,1048443
2021-03-16,104.94096423078005,105.63322439984074,104.45218498051459,105.14350179860384,804065
2021-03-17,105.34510403198088,106.05408135880842,104.77276842626543,105.48100739572249,1111039
2021-03-18,105.79743649281336,106.37207480085746,105.5547474885374,106.1286260799589,641490
2021-03-19,106.7536970560125,107.296919933043,104.62038663106202,105.15547686449791,841104
2021-03-22,105.09262875228109,105.64090355556753,103.61570520824219,104.15910978481216,1242717
2021-03-23,104.22352888166274,104.59465491013262,103.79165829573708,104.1625672479936,1073623
2021-03-24,104.14624626534872,104.43844914718548,103.23555537245863,103.5260180815171,728747
2021-03-25,102.61324694796721,104.7941536484703,101.99574703379808,104.16730183493283,688185
2021-03-26,103.8008965410599,104.82196557377412,103.36643565519586,104.38505966060431,1073567
2021-03-29,104.38747197844937,106.14825601818795,103.7473108104265,105.50126446443726,907577
2021-03-30,105.66600534716302,106.9044087146505,105.16201139216577,106.39692848380488,818051
2021-03-31,106.24148653254763,107.6784542651882,105.56846678050861,107.00062551109377,973854
2021-04-01,107.30228175773298,107.82718375762512,106.22575536866506,106.74794566364625,811541
2021-04-02,107.08864127743618,107.42490731279796,106.57802339949465,106.91374023299814,634096
